Id_Transaksi,Nama_Pembeli,Id_Kategori,Kategori,Sub _Kategori,Id_Alamat,Kota,Tanggal_Transaksi,Wilayah,Sales,Discount,Profit,Negara
OD2255,Sheeba,2255,"Eggs, Meat & Fish",Fish,2255,Madurai,6/22/2018,South,1197,0.21,83.79,Tamil Nadu
OD2256,Kumar,2256,Food Grains,Atta & Flour,2256,Tirunelveli,3/23/2015,South,2180,0.24,806.6,Tamil Nadu
OD2257,Akash,2257,Fruits & Veggies,Fresh Fruits,2257,Bodi,4/9/2018,South,1710,0.22,307.8,Tamil Nadu
OD2258,Vidya,2258,Oil & Masala,Masalas,2258,Namakkal,4/9/2018,South,2138,0.17,897.96,Tamil Nadu
OD2259,Shah,2259,"Eggs, Meat & Fish",Mutton,2259,Kanyakumari,9/23/2018,South,1203,0.16,529.32,Tamil Nadu
OD2260,Alan,2260,Snacks,Noodles,2260,Theni,8/14/2017,South,2000,0.25,800,Tamil Nadu
OD2261,Ramesh,2261,"Eggs, Meat & Fish",Chicken,2261,Vellore,8/9/2017,South,1652,0.26,627.76,Tamil Nadu
OD2262,Verma,2262,Oil & Masala,Spices,2262,Kanyakumari,10/9/2018,South,1676,0.26,603.36,Tamil Nadu
OD2263,Sudeep,2263,Food Grains,Dals & Pulses,2263,Madurai,8/15/2015,South,558,0.35,195.3,Tamil Nadu
OD2264,Surya,2264,Bakery,Breads & Buns,2264,Vellore,8/15/2015,South,1102,0.28,319.58,Tamil Nadu
OD2265,Peer,2265,Fruits & Veggies,Organic Fruits,2265,Bodi,3/26/2017,South,1651,0.14,561.34,Tamil Nadu
OD2266,Esther,2266,Beverages,Health Drinks,2266,Trichy,11/20/2018,South,2305,0.35,530.15,Tamil Nadu
OD2267,Veena,2267,Snacks,Chocolates,2267,Dharmapuri,12/18/2018,South,2132,0.11,618.28,Tamil Nadu
OD2268,Ram,2268,Oil & Masala,Spices,2268,Ramanadhapuram,6/23/2015,South,1000,0.28,130,Tamil Nadu
OD2269,Shree,2269,Snacks,Noodles,2269,Nagercoil,8/9/2017,South,854,0.3,324.52,Tamil Nadu
OD2270,Roshan,2270,Bakery,Breads & Buns,2270,Vellore,4/9/2018,South,1052,0.13,105.2,Tamil Nadu
OD2271,Sabeela,2271,Snacks,Cookies,2271,Pudukottai,5/1/2017,South,814,0.14,113.96,Tamil Nadu
OD2272,Adavan,2272,Fruits & Veggies,Organic Vegetables,2272,Cumbum,7/29/2017,South,2285,0.35,776.9,Tamil Nadu
OD2273,Ram,2273,Fruits & Veggies,Fresh Fruits,2273,Dindigul,6/14/2017,South,2154,0.23,150.78,Tamil Nadu
OD2274,Sharon,2274,Food Grains,Organic Staples,2274,Ooty,11/30/2016,South,1721,0.12,258.15,Tamil Nadu
OD2275,Amy,2275,Snacks,Noodles,2275,Pudukottai,12/24/2015,West,2092,0.18,648.52,Tamil Nadu
OD2276,Jackson,2276,Bakery,Cakes,2276,Kanyakumari,9/7/2018,West,611,0.19,30.55,Tamil Nadu
OD2277,Rumaiza,2277,Bakery,Cakes,2277,Ramanadhapuram,7/20/2015,West,2304,0.33,852.48,Tamil Nadu
OD2278,Sudha,2278,Snacks,Cookies,2278,Ooty,12/16/2016,West,904,0.18,361.6,Tamil Nadu
OD2279,Sheeba,2279,Snacks,Chocolates,2279,Trichy,11/10/2017,West,1557,0.29,498.24,Tamil Nadu
OD2280,Alan,2280,Food Grains,Atta & Flour,2280,Cumbum,11/16/2018,West,2391,0.29,239.1,Tamil Nadu
OD2281,Arutra,2281,"Eggs, Meat & Fish",Fish,2281,Cumbum,9/29/2018,West,1450,0.26,594.5,Tamil Nadu
OD2282,Harish,2282,Bakery,Cakes,2282,Bodi,6/20/2017,West,1996,0.19,778.44,Tamil Nadu
OD2283,Suresh,2283,Food Grains,Organic Staples,2283,Karur,10/1/2018,West,1069,0.35,224.49,Tamil Nadu
OD2284,Veena,2284,Fruits & Veggies,Fresh Vegetables,2284,Ooty,4/27/2018,West,1586,0.3,190.32,Tamil Nadu
OD2285,Anu,2285,Snacks,Noodles,2285,Ramanadhapuram,6/29/2018,West,605,0.13,84.7,Tamil Nadu
OD2286,Sudha,2286,"Eggs, Meat & Fish",Mutton,2286,Tenkasi,7/4/2017,West,1937,0.19,116.22,Tamil Nadu
OD2287,Mathew,2287,Beverages,Health Drinks,2287,Krishnagiri,7/3/2017,West,1465,0.29,336.95,Tamil Nadu
OD2288,Alan,2288,Snacks,Cookies,2288,Chennai,9/5/2017,West,1375,0.18,426.25,Tamil Nadu
OD2289,Ravi,2289,Food Grains,Dals & Pulses,2289,Namakkal,12/12/2016,West,1450,0.13,435,Tamil Nadu
OD2290,Sudeep,2290,"Eggs, Meat & Fish",Mutton,2290,Madurai,11/18/2018,West,901,0.31,342.38,Tamil Nadu
OD2291,Ram,2291,Food Grains,Organic Staples,2291,Dharmapuri,12/18/2018,West,1255,0.16,263.55,Tamil Nadu
OD2292,Hussain,2292,Fruits & Veggies,Organic Fruits,2292,Dindigul,7/3/2017,West,609,0.13,164.43,Tamil Nadu
OD2293,Aditi,2293,Fruits & Veggies,Organic Fruits,2293,Nagercoil,9/5/2017,West,2306,0.22,899.34,Tamil Nadu
OD2294,Krithika,2294,Bakery,Cakes,2294,Pudukottai,6/16/2018,West,1812,0.33,471.12,Tamil Nadu
OD2295,Hussain,2295,Food Grains,Atta & Flour,2295,Pudukottai,1/3/2017,West,1241,0.2,260.61,Tamil Nadu
OD2296,Kumar,2296,Bakery,Cakes,2296,Vellore,10/4/2016,West,575,0.15,40.25,Tamil Nadu
OD2297,Surya,2297,Beverages,Soft Drinks,2297,Chennai,7/31/2018,West,2197,0.28,637.13,Tamil Nadu
OD2298,Ganesh,2298,Oil & Masala,Edible Oil & Ghee,2298,Salem,3/23/2018,West,1749,0.32,349.8,Tamil Nadu
OD2299,Mathew,2299,Food Grains,Organic Staples,2299,Nagercoil,11/15/2015,West,1010,0.13,313.1,Tamil Nadu
OD2300,Peer,2300,Beverages,Soft Drinks,2300,Theni,8/12/2018,West,1976,0.33,276.64,Tamil Nadu
OD2301,Vidya,2301,"Eggs, Meat & Fish",Mutton,2301,Madurai,6/11/2018,West,2147,0.22,751.45,Tamil Nadu
OD2302,Ravi,2302,Bakery,Cakes,2302,Chennai,8/21/2018,West,1322,0.11,475.92,Tamil Nadu
OD2303,Veronica,2303,Snacks,Cookies,2303,Salem,11/28/2015,West,1589,0.18,492.59,Tamil Nadu
OD2304,Muneer,2304,Snacks,Noodles,2304,Salem,12/18/2018,West,1875,0.21,431.25,Tamil Nadu
OD2305,Peer,2305,Fruits & Veggies,Organic Vegetables,2305,Krishnagiri,4/27/2018,West,2470,0.1,889.2,Tamil Nadu
OD2306,Adavan,2306,Oil & Masala,Masalas,2306,Dindigul,12/7/2015,West,2068,0.14,372.24,Tamil Nadu
OD2307,Veronica,2307,Bakery,Cakes,2307,Dharmapuri,11/14/2017,West,1624,0.18,487.2,Tamil Nadu
OD2308,Amrish,2308,Food Grains,Atta & Flour,2308,Perambalur,5/3/2016,West,1702,0.19,221.26,Tamil Nadu
OD2309,Haseena,2309,Oil & Masala,Masalas,2309,Chennai,3/7/2015,West,2014,0.27,463.22,Tamil Nadu
OD2310,James,2310,Food Grains,Rice,2310,Trichy,11/23/2015,West,1343,0.2,564.06,Tamil Nadu
OD2311,Yadav,2311,Fruits & Veggies,Organic Fruits,2311,Vellore,4/13/2017,West,843,0.12,143.31,Tamil Nadu
OD2312,Yusuf,2312,Food Grains,Organic Staples,2312,Kanyakumari,5/8/2017,West,685,0.14,226.05,Tamil Nadu
OD2313,Willams,2313,"Eggs, Meat & Fish",Eggs,2313,Dindigul,4/12/2017,West,1507,0.11,587.73,Tamil Nadu
OD2314,Harish,2314,"Eggs, Meat & Fish",Chicken,2314,Perambalur,2/22/2015,West,1618,0.16,258.88,Tamil Nadu
OD2315,Yusuf,2315,Bakery,Breads & Buns,2315,Virudhunagar,7/20/2015,West,1393,0.31,139.3,Tamil Nadu
OD2316,Hafiz,2316,Oil & Masala,Masalas,2316,Ramanadhapuram,3/23/2018,West,2285,0.1,662.65,Tamil Nadu
OD2317,Sabeela,2317,Bakery,Breads & Buns,2317,Kanyakumari,12/8/2018,West,1657,0.27,347.97,Tamil Nadu
OD2318,Akash,2318,Food Grains,Dals & Pulses,2318,Bodi,6/29/2018,West,1363,0.24,231.71,Tamil Nadu
OD2319,Adavan,2319,Bakery,Breads & Buns,2319,Kanyakumari,6/20/2017,West,1029,0.35,133.77,Tamil Nadu
OD2320,Ram,2320,Food Grains,Rice,2320,Pudukottai,4/18/2016,West,1849,0.31,184.9,Tamil Nadu
OD2321,Peer,2321,Bakery,Breads & Buns,2321,Pudukottai,3/7/2015,West,578,0.21,225.42,Tamil Nadu
OD2322,Sheeba,2322,Beverages,Health Drinks,2322,Perambalur,11/18/2018,West,1663,0.1,399.12,Tamil Nadu
OD2323,Haseena,2323,Snacks,Chocolates,2323,Theni,3/25/2018,West,1406,0.1,168.72,Tamil Nadu
OD2324,Hafiz,2324,Oil & Masala,Edible Oil & Ghee,2324,Coimbatore,11/3/2017,West,713,0.27,71.3,Tamil Nadu
OD2325,Veronica,2325,Food Grains,Rice,2325,Krishnagiri,11/28/2016,West,2138,0.31,641.4,Tamil Nadu
OD2326,Ridhesh,2326,Bakery,Biscuits,2326,Dharmapuri,6/5/2017,West,1438,0.22,86.28,Tamil Nadu
OD2327,Willams,2327,"Eggs, Meat & Fish",Fish,2327,Chennai,4/27/2018,West,1293,0.27,297.39,Tamil Nadu
OD2328,Hafiz,2328,Bakery,Cakes,2328,Karur,8/21/2018,West,929,0.3,167.22,Tamil Nadu
OD2329,Harish,2329,Beverages,Health Drinks,2329,Virudhunagar,11/24/2018,West,2335,0.16,887.3,Tamil Nadu
OD2330,Surya,2330,Food Grains,Atta & Flour,2330,Salem,6/17/2017,West,1675,0.32,418.75,Tamil Nadu
OD2331,Rumaiza,2331,Oil & Masala,Masalas,2331,Perambalur,7/20/2015,West,1414,0.32,339.36,Tamil Nadu
OD2332,Verma,2332,"Eggs, Meat & Fish",Eggs,2332,Pudukottai,10/11/2015,West,2052,0.29,287.28,Tamil Nadu
OD2333,Alan,2333,Oil & Masala,Edible Oil & Ghee,2333,Kanyakumari,9/18/2016,West,1579,0.17,615.81,Tamil Nadu
OD2334,Verma,2334,Oil & Masala,Masalas,2334,Karur,7/4/2017,West,1936,0.29,348.48,Tamil Nadu
OD2335,Ram,2335,Snacks,Noodles,2335,Dharmapuri,6/10/2018,West,894,0.32,169.86,Tamil Nadu
OD2336,Sudeep,2336,Food Grains,Organic Staples,2336,Coimbatore,9/29/2018,West,2442,0.13,1025.64,Tamil Nadu
OD2337,Anu,2337,Food Grains,Rice,2337,Kanyakumari,3/19/2016,West,2310,0.27,231,Tamil Nadu
OD2338,Arutra,2338,Beverages,Health Drinks,2338,Vellore,8/21/2018,West,2055,0.22,924.75,Tamil Nadu
OD2339,Rumaiza,2339,Beverages,Health Drinks,2339,Pudukottai,12/18/2018,West,1347,0.24,552.27,Tamil Nadu
OD2340,Aditi,2340,Snacks,Chocolates,2340,Theni,10/9/2018,West,1717,0.25,291.89,Tamil Nadu
OD2341,Shree,2341,Food Grains,Organic Staples,2341,Dharmapuri,9/8/2016,West,2069,0.29,558.63,Tamil Nadu
OD2342,Hafiz,2342,Snacks,Cookies,2342,Dharmapuri,5/27/2018,West,1816,0.12,817.2,Tamil Nadu
OD2343,James,2343,Food Grains,Rice,2343,Vellore,12/5/2015,West,2232,0.14,848.16,Tamil Nadu
OD2344,Muneer,2344,Fruits & Veggies,Fresh Vegetables,2344,Perambalur,6/17/2017,West,1554,0.16,466.2,Tamil Nadu
OD2345,Anu,2345,Food Grains,Atta & Flour,2345,Krishnagiri,7/8/2018,West,629,0.11,69.19,Tamil Nadu
OD2346,Arvind,2346,Oil & Masala,Masalas,2346,Dindigul,11/16/2018,West,1066,0.1,138.58,Tamil Nadu
OD2347,Veena,2347,Oil & Masala,Spices,2347,Dindigul,9/8/2016,West,1998,0.26,459.54,Tamil Nadu
OD2348,Verma,2348,Fruits & Veggies,Organic Vegetables,2348,Perambalur,11/18/2018,West,603,0.12,229.14,Tamil Nadu
OD2349,Peer,2349,Bakery,Breads & Buns,2349,Dindigul,5/22/2018,West,1331,0.1,199.65,Tamil Nadu
OD2350,Malik,2350,Beverages,Soft Drinks,2350,Ramanadhapuram,9/29/2018,West,2451,0.29,269.61,Tamil Nadu
OD2351,Rumaiza,2351,Food Grains,Dals & Pulses,2351,Cumbum,11/3/2017,West,1880,0.31,206.8,Tamil Nadu
OD2352,Sudeep,2352,Snacks,Noodles,2352,Bodi,6/20/2017,West,747,0.17,246.51,Tamil Nadu
OD2353,Harish,2353,"Eggs, Meat & Fish",Mutton,2353,Virudhunagar,12/12/2016,West,609,0.16,60.9,Tamil Nadu
OD2354,Sheeba,2354,Snacks,Chocolates,2354,Namakkal,3/25/2018,West,1495,0.21,269.1,Tamil Nadu
OD2355,James,2355,Beverages,Soft Drinks,2355,Kanyakumari,1/30/2017,West,2394,0.11,502.74,Tamil Nadu
OD2356,Jonas,2356,"Eggs, Meat & Fish",Eggs,2356,Virudhunagar,12/8/2018,West,1637,0.15,540.21,Tamil Nadu
OD2357,Hafiz,2357,Fruits & Veggies,Fresh Fruits,2357,Namakkal,7/23/2018,West,614,0.35,178.06,Tamil Nadu
OD2358,Anu,2358,"Eggs, Meat & Fish",Chicken,2358,Ramanadhapuram,1/30/2017,West,1755,0.21,175.5,Tamil Nadu
OD2359,Surya,2359,Beverages,Health Drinks,2359,Tirunelveli,11/1/2016,West,1630,0.23,342.3,Tamil Nadu
OD2360,Alan,2360,Fruits & Veggies,Organic Fruits,2360,Ooty,4/24/2017,West,645,0.29,174.15,Tamil Nadu
OD2361,Amy,2361,"Eggs, Meat & Fish",Eggs,2361,Viluppuram,10/1/2018,West,1080,0.11,108,Tamil Nadu
OD2362,Malik,2362,Food Grains,Dals & Pulses,2362,Dindigul,12/26/2017,West,584,0.23,140.16,Tamil Nadu
OD2363,Shah,2363,Fruits & Veggies,Fresh Fruits,2363,Krishnagiri,9/29/2018,West,689,0.16,103.35,Tamil Nadu
OD2364,Komal,2364,"Eggs, Meat & Fish",Fish,2364,Theni,9/5/2017,West,960,0.22,393.6,Tamil Nadu
OD2365,Komal,2365,Oil & Masala,Masalas,2365,Cumbum,7/20/2015,West,589,0.1,182.59,Tamil Nadu
OD2366,Sundar,2366,Snacks,Chocolates,2366,Chennai,12/12/2016,West,1715,0.25,102.9,Tamil Nadu
OD2367,Haseena,2367,Oil & Masala,Spices,2367,Salem,11/5/2017,West,1495,0.35,523.25,Tamil Nadu
OD2368,James,2368,Fruits & Veggies,Organic Fruits,2368,Chennai,5/3/2016,West,1751,0.23,472.77,Tamil Nadu
OD2369,Surya,2369,Fruits & Veggies,Fresh Vegetables,2369,Coimbatore,5/3/2016,West,744,0.18,96.72,Tamil Nadu
OD2370,Ravi,2370,Snacks,Noodles,2370,Theni,1/30/2017,West,1217,0.33,170.38,Tamil Nadu
OD2371,Willams,2371,"Eggs, Meat & Fish",Mutton,2371,Theni,11/18/2018,West,2327,0.13,698.1,Tamil Nadu
OD2372,Anu,2372,Snacks,Chocolates,2372,Madurai,4/23/2018,West,1163,0.31,441.94,Tamil Nadu
OD2373,Sheeba,2373,"Eggs, Meat & Fish",Chicken,2373,Bodi,12/20/2015,West,2466,0.24,295.92,Tamil Nadu
OD2374,Hussain,2374,Food Grains,Rice,2374,Tirunelveli,11/28/2018,West,1575,0.33,598.5,Tamil Nadu
OD2375,Akash,2375,Snacks,Cookies,2375,Perambalur,8/24/2016,West,2354,0.23,847.44,Tamil Nadu
OD2376,Suresh,2376,"Eggs, Meat & Fish",Mutton,2376,Bodi,6/13/2016,West,2380,0.26,999.6,Tamil Nadu
OD2377,Arutra,2377,Fruits & Veggies,Organic Vegetables,2377,Namakkal,10/2/2016,West,1520,0.21,608,Tamil Nadu
OD2378,Shah,2378,Fruits & Veggies,Organic Vegetables,2378,Tirunelveli,4/12/2017,West,1941,0.27,854.04,Tamil Nadu
OD2379,Ridhesh,2379,Bakery,Breads & Buns,2379,Trichy,7/23/2018,West,2309,0.26,253.99,Tamil Nadu
OD2380,Shree,2380,Snacks,Noodles,2380,Nagercoil,6/20/2017,West,609,0.12,243.6,Tamil Nadu
OD2381,Sudeep,2381,"Eggs, Meat & Fish",Chicken,2381,Dindigul,8/1/2015,West,772,0.27,54.04,Tamil Nadu
OD2382,Kumar,2382,Snacks,Noodles,2382,Nagercoil,11/6/2016,West,683,0.22,157.09,Tamil Nadu
OD2383,Vince,2383,"Eggs, Meat & Fish",Mutton,2383,Namakkal,6/17/2018,West,1754,0.32,87.7,Tamil Nadu
OD2384,Harish,2384,Bakery,Breads & Buns,2384,Tirunelveli,3/25/2018,West,1717,0.13,772.65,Tamil Nadu
OD2385,Peer,2385,"Eggs, Meat & Fish",Chicken,2385,Trichy,10/2/2016,West,1450,0.18,72.5,Tamil Nadu
OD2386,Veena,2386,Fruits & Veggies,Organic Vegetables,2386,Pudukottai,1/19/2015,West,513,0.22,61.56,Tamil Nadu
OD2387,Willams,2387,Oil & Masala,Masalas,2387,Karur,5/5/2017,West,1382,0.21,248.76,Tamil Nadu
OD2388,Ramesh,2388,Snacks,Chocolates,2388,Tirunelveli,6/29/2018,West,564,0.15,33.84,Tamil Nadu
OD2389,James,2389,Oil & Masala,Spices,2389,Chennai,11/16/2017,West,2394,0.25,454.86,Tamil Nadu
OD2390,Sundar,2390,Snacks,Chocolates,2390,Vellore,12/13/2016,West,1095,0.32,481.8,Tamil Nadu
OD2391,Shah,2391,Beverages,Health Drinks,2391,Perambalur,11/24/2017,West,2246,0.21,965.78,Tamil Nadu
OD2392,Shah,2392,Bakery,Breads & Buns,2392,Bodi,4/21/2017,West,920,0.11,202.4,Tamil Nadu
OD2393,Amy,2393,Bakery,Breads & Buns,2393,Viluppuram,1/19/2015,West,2205,0.26,815.85,Tamil Nadu
OD2394,Ridhesh,2394,Beverages,Health Drinks,2394,Ooty,12/20/2015,West,521,0.1,192.77,Tamil Nadu
OD2395,Veronica,2395,Beverages,Health Drinks,2395,Nagercoil,3/19/2018,West,1527,0.2,488.64,Tamil Nadu
OD2396,Ramesh,2396,Bakery,Cakes,2396,Theni,7/20/2015,West,2458,0.13,221.22,Tamil Nadu
OD2397,Akash,2397,"Eggs, Meat & Fish",Fish,2397,Vellore,6/5/2017,West,2181,0.34,719.73,Tamil Nadu
OD2398,Amrish,2398,"Eggs, Meat & Fish",Eggs,2398,Ooty,8/21/2018,West,2065,0.11,619.5,Tamil Nadu
OD2399,Veena,2399,Beverages,Soft Drinks,2399,Pudukottai,5/5/2018,West,1839,0.24,717.21,Tamil Nadu
OD2400,Jackson,2400,Beverages,Soft Drinks,2400,Virudhunagar,10/1/2018,West,1148,0.2,482.16,Tamil Nadu
OD2401,James,2401,Bakery,Cakes,2401,Madurai,7/19/2016,West,1506,0.21,451.8,Tamil Nadu
OD2402,Harish,2402,Bakery,Biscuits,2402,Ooty,11/6/2016,West,2484,0.32,968.76,Tamil Nadu
OD2403,Alan,2403,Oil & Masala,Spices,2403,Dharmapuri,10/2/2017,West,1203,0.35,132.33,Tamil Nadu
OD2404,Shah,2404,Beverages,Soft Drinks,2404,Coimbatore,11/3/2017,West,1841,0.13,405.02,Tamil Nadu
OD2405,Harish,2405,Fruits & Veggies,Fresh Fruits,2405,Salem,5/5/2018,West,1063,0.14,74.41,Tamil Nadu
OD2406,Rumaiza,2406,Beverages,Health Drinks,2406,Ooty,1/19/2015,West,743,0.13,74.3,Tamil Nadu
OD2407,Sharon,2407,Beverages,Health Drinks,2407,Chennai,9/2/2017,Central,2186,0.26,371.62,Tamil Nadu
OD2408,Roshan,2408,Snacks,Chocolates,2408,Dindigul,8/12/2017,Central,2215,0.21,221.5,Tamil Nadu
OD2409,Arvind,2409,Bakery,Cakes,2409,Chennai,3/22/2015,Central,1410,0.2,352.5,Tamil Nadu
OD2410,Ram,2410,Snacks,Cookies,2410,Virudhunagar,4/4/2016,Central,928,0.28,120.64,Tamil Nadu
OD2411,Arvind,2411,Food Grains,Organic Staples,2411,Ramanadhapuram,3/5/2018,Central,1621,0.23,697.03,Tamil Nadu
OD2412,Surya,2412,Bakery,Biscuits,2412,Perambalur,9/2/2017,Central,1365,0.34,204.75,Tamil Nadu
OD2413,Vince,2413,Oil & Masala,Masalas,2413,Bodi,4/4/2016,Central,912,0.24,54.72,Tamil Nadu
OD2414,Roshan,2414,Food Grains,Dals & Pulses,2414,Tirunelveli,3/5/2018,Central,1641,0.24,361.02,Tamil Nadu
OD2415,Sundar,2415,Snacks,Noodles,2415,Trichy,3/5/2018,Central,637,0.18,203.84,Tamil Nadu
OD2416,Sudeep,2416,Food Grains,Rice,2416,Pudukottai,3/5/2018,Central,2306,0.34,1037.7,Tamil Nadu
OD2417,Sharon,2417,"Eggs, Meat & Fish",Chicken,2417,Dharmapuri,10/22/2018,Central,688,0.16,137.6,Tamil Nadu
OD2418,Haseena,2418,Snacks,Chocolates,2418,Viluppuram,12/17/2016,Central,1004,0.1,341.36,Tamil Nadu
OD2419,Amy,2419,Food Grains,Atta & Flour,2419,Ramanadhapuram,3/5/2018,Central,2435,0.27,365.25,Tamil Nadu
OD2420,Yusuf,2420,Bakery,Biscuits,2420,Coimbatore,10/6/2017,Central,2079,0.1,270.27,Tamil Nadu
OD2421,Vidya,2421,Snacks,Noodles,2421,Coimbatore,11/7/2018,Central,2219,0.16,976.36,Tamil Nadu
OD2422,Amrish,2422,Snacks,Noodles,2422,Dindigul,4/4/2016,Central,1783,0.14,392.26,Tamil Nadu
OD2423,Arutra,2423,Beverages,Health Drinks,2423,Salem,11/5/2017,Central,2014,0.14,382.66,Tamil Nadu
OD2424,Rumaiza,2424,Oil & Masala,Edible Oil & Ghee,2424,Dharmapuri,10/1/2017,Central,662,0.24,132.4,Tamil Nadu
OD2425,Sudha,2425,Beverages,Health Drinks,2425,Vellore,3/17/2015,Central,1839,0.25,662.04,Tamil Nadu
OD2426,Rumaiza,2426,Beverages,Soft Drinks,2426,Cumbum,10/15/2016,Central,922,0.26,46.1,Tamil Nadu
OD2427,Sundar,2427,Snacks,Chocolates,2427,Tenkasi,10/6/2018,Central,1012,0.34,172.04,Tamil Nadu
OD2428,Yadav,2428,Snacks,Noodles,2428,Kanyakumari,3/17/2015,Central,1126,0.19,146.38,Tamil Nadu
OD2429,Sabeela,2429,Food Grains,Dals & Pulses,2429,Krishnagiri,12/11/2018,Central,2132,0.16,533,Tamil Nadu
OD2430,Sabeela,2430,Fruits & Veggies,Organic Vegetables,2430,Coimbatore,8/23/2016,Central,583,0.18,169.07,Tamil Nadu
OD2431,Adavan,2431,Oil & Masala,Spices,2431,Tenkasi,4/10/2018,Central,1239,0.34,223.02,Tamil Nadu
OD2432,Roshan,2432,Beverages,Health Drinks,2432,Karur,6/15/2015,Central,2078,0.12,872.76,Tamil Nadu
OD2433,Anu,2433,Beverages,Health Drinks,2433,Chennai,5/26/2017,Central,2418,0.25,701.22,Tamil Nadu
OD2434,Haseena,2434,Fruits & Veggies,Fresh Fruits,2434,Ooty,3/20/2018,Central,1442,0.34,519.12,Tamil Nadu
OD2435,Jackson,2435,"Eggs, Meat & Fish",Mutton,2435,Vellore,10/6/2018,Central,907,0.18,353.73,Tamil Nadu
OD2436,Akash,2436,Oil & Masala,Spices,2436,Ooty,3/17/2015,Central,2189,0.18,875.6,Tamil Nadu
OD2437,Arvind,2437,Snacks,Noodles,2437,Theni,5/26/2017,Central,940,0.18,75.2,Tamil Nadu
OD2438,Vidya,2438,Oil & Masala,Masalas,2438,Nagercoil,7/5/2015,Central,1092,0.13,283.92,Tamil Nadu
OD2439,Ravi,2439,Fruits & Veggies,Fresh Fruits,2439,Salem,12/11/2016,Central,1251,0.1,137.61,Tamil Nadu
OD2440,Veena,2440,Snacks,Chocolates,2440,Tirunelveli,11/12/2015,Central,1031,0.28,350.54,Tamil Nadu
OD2441,Ganesh,2441,Bakery,Breads & Buns,2441,Virudhunagar,8/23/2016,Central,1511,0.33,438.19,Tamil Nadu
OD2442,Sharon,2442,Beverages,Health Drinks,2442,Ooty,7/8/2016,Central,577,0.29,259.65,Tamil Nadu
OD2443,Peer,2443,Snacks,Chocolates,2443,Coimbatore,12/14/2018,Central,1264,0.22,480.32,Tamil Nadu
OD2444,Ravi,2444,Snacks,Chocolates,2444,Dindigul,10/30/2018,Central,2500,0.33,300,Tamil Nadu
OD2445,Hafiz,2445,"Eggs, Meat & Fish",Mutton,2445,Coimbatore,10/4/2017,Central,1747,0.2,454.22,Tamil Nadu
OD2446,Amrish,2446,Snacks,Noodles,2446,Chennai,3/20/2018,Central,589,0.25,164.92,Tamil Nadu
OD2447,Kumar,2447,Beverages,Health Drinks,2447,Virudhunagar,8/23/2016,Central,1598,0.3,639.2,Tamil Nadu
OD2448,Shree,2448,Food Grains,Rice,2448,Ooty,7/5/2015,Central,1848,0.17,332.64,Tamil Nadu
OD2449,Willams,2449,Food Grains,Organic Staples,2449,Chennai,8/25/2016,Central,1327,0.19,66.35,Tamil Nadu
OD2450,Komal,2450,Food Grains,Organic Staples,2450,Tirunelveli,8/23/2016,Central,1375,0.24,151.25,Tamil Nadu
OD2451,Verma,2451,Oil & Masala,Edible Oil & Ghee,2451,Tirunelveli,7/2/2016,Central,2375,0.31,760,Tamil Nadu
OD2452,Komal,2452,"Eggs, Meat & Fish",Eggs,2452,Salem,5/25/2018,East,2248,0.13,899.2,Tamil Nadu
OD2453,Vidya,2453,Oil & Masala,Spices,2453,Pudukottai,5/5/2018,East,630,0.12,94.5,Tamil Nadu
OD2454,Sabeela,2454,"Eggs, Meat & Fish",Fish,2454,Vellore,9/14/2015,East,808,0.13,226.24,Tamil Nadu
OD2455,Kumar,2455,Snacks,Cookies,2455,Coimbatore,3/17/2017,East,1923,0.23,576.9,Tamil Nadu
OD2456,James,2456,Bakery,Breads & Buns,2456,Kanyakumari,9/10/2018,East,732,0.15,300.12,Tamil Nadu
OD2457,Arutra,2457,Bakery,Breads & Buns,2457,Krishnagiri,9/7/2016,East,1254,0.23,313.5,Tamil Nadu
OD2458,Peer,2458,"Eggs, Meat & Fish",Eggs,2458,Theni,3/17/2017,East,1607,0.16,594.59,Tamil Nadu
OD2459,Alan,2459,Food Grains,Rice,2459,Viluppuram,4/21/2017,East,1687,0.32,101.22,Tamil Nadu
OD2460,Shree,2460,Beverages,Health Drinks,2460,Cumbum,9/14/2018,East,1805,0.3,433.2,Tamil Nadu
OD2461,Peer,2461,"Eggs, Meat & Fish",Mutton,2461,Perambalur,12/10/2018,East,2089,0.32,396.91,Tamil Nadu
OD2462,Krithika,2462,Fruits & Veggies,Organic Fruits,2462,Ooty,3/5/2016,East,2126,0.13,403.94,Tamil Nadu
OD2463,Peer,2463,Food Grains,Organic Staples,2463,Kanyakumari,9/25/2016,East,2278,0.13,1025.1,Tamil Nadu
OD2464,Vinne,2464,Food Grains,Atta & Flour,2464,Viluppuram,11/16/2018,East,1059,0.35,254.16,Tamil Nadu
OD2465,Shree,2465,Oil & Masala,Edible Oil & Ghee,2465,Chennai,7/31/2016,East,795,0.26,325.95,Tamil Nadu
OD2466,Amy,2466,Snacks,Chocolates,2466,Namakkal,6/4/2017,East,1306,0.11,130.6,Tamil Nadu
OD2467,Mathew,2467,Fruits & Veggies,Fresh Vegetables,2467,Tenkasi,5/2/2017,East,1079,0.32,151.06,Tamil Nadu
OD2468,Sundar,2468,Beverages,Health Drinks,2468,Coimbatore,11/26/2015,East,2147,0.16,923.21,Tamil Nadu
